,pv,wind,demand_el,demand_th
609,0.116,0.2,203.775,780.9021614602308
610,0.138,0.21,202.8,762.4058864519155
611,0.119,0.264,184.275,540.5903679775844
612,0.112,0.298,158.925,609.6544802827182
613,0.082,0.274,163.8,633.9198545115686
614,0.047,0.259,155.025,496.0099964352852
615,0.001,0.291,143.32500000000002,661.8726141301513
616,0.0,0.296,131.625,516.292450680766
617,0.0,0.309,147.225,483.05145953651436
618,0.0,0.32,142.35,608.9052026211131
619,0.0,0.3,143.32500000000002,474.2223845448295
620,0.0,0.3,136.5,324.2224733839474
621,0.0,0.274,131.625,417.16527028271827
622,0.0,0.256,127.72500000000001,493.6640736988427
623,0.0,0.236,123.825,434.819521327187
624,0.0,0.236,119.925,455.1954423389613
625,0.0,0.236,116.025,396.4684093966763
626,0.0,0.241,111.15,423.60392469048605
627,0.0,0.257,111.15,446.46188821829645
628,0.0,0.202,114.075,517.2356805677275
629,0.0,0.191,117.0,743.7382870273534
630,0.0,0.172,119.925,672.7719334974491
631,0.013,0.172,151.125,604.7842746747818
632,0.058,0.167,158.925,670.9459587933526
633,0.109,0.176,148.20000000000002,608.2974811469712
634,0.169,0.264,161.85,509.062069383066
635,0.229,0.362,156.975,540.2749782078271
636,0.225,0.419,148.20000000000002,425.91341997277925
637,0.131,0.395,149.175,373.11876879649344
638,0.046,0.332,141.375,461.9024858552554
639,0.002,0.352,144.3,600.5664740903031
640,0.0,0.364,129.675,475.67096820678006
641,0.0,0.32,140.4,527.7498440882092
642,0.0,0.312,141.375,469.37583879335267
643,0.0,0.294,141.375,415.09330585211455
644,0.0,0.296,130.65,298.8576582057332
645,0.0,0.301,127.72500000000001,338.95181997277933
646,0.0,0.305,124.80000000000001,380.6850988006813
647,0.0,0.337,119.925,409.01264292448684
648,0.0,0.379,116.025,347.8024175660925
649,0.0,0.38,114.075,420.35496186648743
650,0.0,0.364,111.15,367.860626394375
651,0.0,0.332,112.125,380.50936593938997
652,0.0,0.293,113.10000000000001,468.3349395573074
653,0.0,0.258,116.025,746.3064887501023
654,0.0,0.217,118.95,589.9559839947224
655,0.0,0.176,147.225,571.5586973166373
656,0.007,0.141,167.70000000000002,620.1679837329749
657,0.021,0.096,160.875,524.7077077716224
658,0.032,0.042,173.55,512.5885979991149
659,0.036,0.017,171.6,482.6212598875649
660,0.027,0.024,167.70000000000002,594.170942265255
661,0.019,0.058,168.675,491.56702154852246
662,0.012,0.093,156.0,509.01185845409987
663,0.0,0.115,153.07500000000002,559.82181607641
664,0.0,0.125,138.45000000000002,529.9059872823824
665,0.0,0.133,154.05,496.09540086604477
666,0.0,0.114,149.175,507.6549337329749
667,0.0,0.078,149.175,487.9847606385523
668,0.0,0.052,137.475,232.55515467719988
669,0.0,0.047,134.55,367.8933922652549
670,0.0,0.052,133.57500000000002,429.0303019692524
671,0.0,0.063,127.72500000000001,378.9856114115025
672,0.0,0.072,120.9,393.85489973257876
673,0.0,0.076,120.9,388.13874092128975
674,0.0,0.089,115.05,404.973393075821
675,0.0,0.101,117.0,436.7490538782039
676,0.0,0.112,117.97500000000001,499.0861966716806
677,0.0,0.133,124.80000000000001,736.0276346063296
678,0.0,0.194,123.825,617.1518518723061
679,0.001,0.268,135.525,615.7667861813686
680,0.011,0.266,150.15,612.6584626449625
681,0.022,0.193,171.6,568.1587855721499
682,0.032,0.111,166.725,512.3958302675404
683,0.034,0.042,170.625,561.0846110401966
684,0.026,0.104,168.675,605.3611733878919
685,0.018,0.336,156.975,454.8807196583216
686,0.008,0.519,132.6,551.8706216196888
687,0.0,0.516,122.85000000000001,620.6503112333606
688,0.0,0.55,117.0,433.6026924220717
689,0.0,0.59,127.72500000000001,479.1114355721499
690,0.0,0.585,128.70000000000002,465.279578722228
691,0.0,0.593,130.65,446.7343661813687
692,0.0,0.595,120.9,237.23060422000148
693,0.0,0.562,118.95,679.5364438039468
694,0.0,0.61,117.97500000000001,406.31641708773543
695,0.0,0.668,112.125,463.1499313373445
696,0.0,0.658,101.4,408.3610937637773
697,0.0,0.527,101.4,103.48391618919464
698,0.0,0.362,100.425,295.9745266795914
699,0.0,0.28,100.425,396.5239578790171
700,0.0,0.238,102.375,352.92216270328584
701,0.0,0.182,101.4,517.850828455216
702,0.0,0.134,101.4,467.92104112583155
703,0.058,0.092,101.4,543.7171621066249
704,0.198,0.072,94.575,561.8556435778149
705,0.378,0.069,98.47500000000001,453.7995165201951
706,0.443,0.073,97.5,381.4128787269801
707,0.338,0.074,99.45,405.2719511789637
708,0.213,0.077,106.275,429.8671072823562
709,0.133,0.084,105.3,350.4041031405504
710,0.044,0.09,105.3,368.65345801795115
711,0.002,0.085,103.35000000000001,395.2511667919595
712,0.0,0.099,105.3,521.135229217377
713,0.0,0.111,123.825,454.6354365201951
714,0.0,0.114,126.75,482.91050382301336
715,0.0,0.108,125.775,535.9039021066249
716,0.0,0.099,122.85000000000001,449.6647672292241
717,0.0,0.093,119.925,479.96056725579007
718,0.0,0.084,113.10000000000001,434.30349267671977
719,0.0,0.075,109.2,337.4174061626286
720,0.0,0.065,109.2,406.16780280776965
721,0.0,0.056,103.35000000000001,451.39786355058817
722,0.0,0.051,103.35000000000001,452.6890681710037
723,0.0,0.046,103.35000000000001,437.0183073627834
724,0.0,0.048,104.325,470.29176648916126
725,0.0,0.05,102.375,460.62026013785214
726,0.0,0.047,100.425,486.6833231908783
727,0.086,0.043,101.4,572.9087624317093
728,0.319,0.043,96.525,502.55073629295595
729,0.611,0.038,99.45,465.27735401544913
730,0.7,0.03,97.5,489.56711480731906
731,0.718,0.022,98.47500000000001,390.83491790939655
732,0.651,0.017,102.375,380.50270330533147
733,0.483,0.02,106.275,405.81612639105856
734,0.17,0.04,106.275,344.90573023595476
735,0.017,0.101,108.22500000000001,329.364908684916
736,0.0,0.179,105.3,471.4644894277346
737,0.0,0.2,117.97500000000001,456.6192640154492
738,0.0,0.197,128.70000000000002,504.8649386031637
739,0.0,0.189,123.825,548.1924224317095
740,0.0,0.176,121.875,575.3152885868133
741,0.0,0.158,120.9,438.7531909460724
742,0.0,0.145,114.075,510.3982541299023
743,0.0,0.134,112.125,448.230101191329
744,0.0,0.133,105.3,501.1796693072857
745,0.0,0.14,105.3,461.61398105852413
746,0.0,0.137,105.3,504.8492321005349
747,0.0,0.127,102.375,537.8771735189904
748,0.0,0.124,104.325,529.6640373979125
749,0.0,0.128,110.175,755.4521624934932
750,0.0,0.13,113.10000000000001,733.2709321607103
751,0.015,0.123,137.475,358.98322524308026
752,0.066,0.093,152.1,719.7073621170483
753,0.157,0.082,156.0,683.6788238246247
754,0.267,0.088,175.5,635.0362031153969
755,0.27,0.086,165.75,555.9280289473542
756,0.185,0.085,156.975,553.9897941137456
757,0.103,0.076,158.925,534.9645854885392
758,0.042,0.062,158.925,587.1390916969414
759,0.001,0.068,154.05,407.0241565305499
760,0.0,0.073,139.425,634.5575644901905
761,0.0,0.079,140.4,447.5282076162226
762,0.0,0.089,136.5,544.4014921170484
763,0.0,0.104,139.425,550.7218983254504
764,0.0,0.129,128.70000000000002,365.3941600330269
765,0.0,0.163,130.65,325.86301411374563
766,0.0,0.193,119.925,462.7166333171937
767,0.0,0.193,115.05,403.41648247697975
768,0.0,0.182,114.075,421.0577401228797
769,0.0,0.201,108.22500000000001,424.05285532360034
770,0.0,0.265,108.22500000000001,405.50878737423085
771,0.0,0.264,108.22500000000001,427.91799037603244
772,0.0,0.196,111.15,489.6759984302661
773,0.0,0.169,116.025,738.8333265459396
774,0.0,0.186,117.0,686.7643048967503
775,0.011,0.164,141.375,494.1775424446784
776,0.037,0.118,156.975,716.9270050450386
777,0.073,0.089,161.85,439.23294094377763
778,0.117,0.088,169.65,651.1374342421562
779,0.117,0.102,161.85,525.3596801408952
780,0.091,0.101,158.925,455.46423494017466
781,0.062,0.106,156.975,593.7771965893638
782,0.028,0.138,151.125,600.0683302891837
783,0.0,0.195,148.20000000000002,410.752499739454
784,0.0,0.276,130.65,579.5621132909853
785,0.0,0.362,145.275,468.5153073922463
786,0.0,0.452,146.25,589.6585062927868
787,0.0,0.461,143.32500000000002,381.27790629278684
788,0.0,0.473,128.70000000000002,376.00871219152566
789,0.0,0.439,127.72500000000001,345.4683124881028
790,0.0,0.409,124.80000000000001,413.7095623832386
791,0.0,0.392,116.025,373.07841627477137
792,0.0,0.423,116.025,359.60111989768916
793,0.0,0.413,110.175,344.0725971385613
794,0.0,0.42,109.2,407.1701684743244
795,0.0,0.395,106.275,420.9644365765047
796,0.0,0.406,112.125,421.3233941166282
797,0.0,0.358,115.05,722.3891816055965
798,0.0,0.382,117.0,651.3859847515777
799,0.005,0.4,141.375,459.17119893407033
800,0.017,0.392,162.82500000000002,690.9907625545062
801,0.023,0.328,158.925,403.79677988298016
802,0.035,0.299,149.175,519.5300135910178
803,0.05,0.285,177.45000000000002,552.9688609194918
804,0.053,0.297,159.9,420.3702536786196
805,0.08,0.228,154.05,305.7408905326385
806,0.045,0.284,156.0,609.0879187224205
807,0.0,0.333,153.07500000000002,522.9567664377475
808,0.0,0.41,140.4,449.56162682460075
809,0.0,0.558,144.3,485.4490594961269
810,0.0,0.576,138.45000000000002,467.951024926781
811,0.0,0.542,138.45000000000002,301.67989492678095
812,0.0,0.498,126.75,246.0187422552548
813,0.0,0.536,127.72500000000001,222.8637378611123
814,0.0,0.562,128.70000000000002,389.5849089852257
815,0.0,0.598,118.95,327.79785390497847
816,0.0,0.638,116.025,281.4558437313277
817,0.0,0.586,111.15,362.49024896696017
818,0.0,0.617,108.22500000000001,318.37160729813843
819,0.0,0.512,105.3,351.16663538721934
820,0.0,0.395,112.125,420.9731798965596
821,0.0,0.309,118.95,731.5600612715634
822,0.0,0.353,120.9,687.3935234116499
823,0.014,0.362,142.35,511.22136460920694
824,0.043,0.328,159.9,580.4421322270231
825,0.064,0.311,171.6,516.8902755646664
826,0.096,0.335,154.05,530.6247812844937
827,0.109,0.325,171.6,405.19864462213695
828,0.124,0.276,156.0,524.6910793865046
829,0.106,0.203,151.125,419.51305724641816
830,0.057,0.175,150.15,523.55523343751
831,0.01,0.164,141.375,489.4281541508723
832,0.0,0.102,128.70000000000002,257.24885152659107
833,0.0,0.055,136.5,547.3253081889476
834,0.0,0.019,140.4,409.73757961567196
835,0.0,0.003,150.15,337.1615796156719
836,0.0,0.007,132.6,326.00943295331524
837,0.0,0.031,130.65,402.1457805840615
838,0.0,0.064,123.825,452.00900774354307
839,0.0,0.076,119.925,347.45676872486274
840,0.0,0.072,115.05,485.10262126276336
841,0.0,0.071,111.15,381.76913862537003
842,0.0,0.078,107.25,417.3075438176509
843,0.0,0.087,107.25,423.41696722416765
844,0.0,0.092,110.175,439.87419922948214
845,0.0,0.087,115.05,761.3851768661782
846,0.0,0.08,114.075,673.5317863991107
847,0.006,0.09,134.55,445.63895648161645
848,0.025,0.096,135.525,722.0465151629197
849,0.055,0.084,147.225,554.4282347783582
850,0.106,0.08,148.20000000000002,526.348735712493
851,0.162,0.082,154.05,521.3484853279313
852,0.141,0.083,160.875,494.28654796532453
853,0.042,0.093,177.45000000000002,553.303128432392
854,0.015,0.119,143.32500000000002,449.35546409174026
855,0.0,0.141,134.55,675.2034506027177
856,0.0,0.138,130.65,349.035747498257
857,0.0,0.12,142.35,619.4122478828187
858,0.0,0.099,139.425,432.31630090477387
859,0.0,0.082,136.5,463.3125709047738
860,0.0,0.081,129.675,415.79947052021214
861,0.0,0.085,124.80000000000001,560.6156880478302
862,0.0,0.095,116.025,324.60749085023485
863,0.0,0.097,115.05,575.606126839606
864,0.0,0.103,106.275,481.85286028719713
865,0.0,0.119,107.25,134.20204210726632
866,0.0,0.148,104.325,399.06811494982685
867,0.0,0.18,102.375,376.2035544999999
868,0.0,0.208,104.325,358.10365644290647
869,0.0,0.248,102.375,511.8153185294115
870,0.0,0.282,103.35000000000001,425.1313593269894
871,0.009,0.335,104.325,586.5205628442905
872,0.037,0.402,94.575,509.64445875432506
873,0.061,0.449,98.47500000000001,446.0997130692039
874,0.071,0.476,109.2,504.80079147404825
875,0.068,0.499,104.325,535.7660357889271
876,0.053,0.525,97.5,490.20883396885796
877,0.033,0.564,112.125,506.7613731712801
878,0.014,0.619,111.15,497.74719521626275
879,0.001,0.654,110.175,541.6053921487887
880,0.0,0.687,112.125,483.54315476643575
881,0.0,0.734,122.85000000000001,514.0496204515567
882,0.0,0.768,124.80000000000001,583.2097243166088
883,0.0,0.775,125.775,445.78431431660874
884,0.0,0.777,124.80000000000001,659.9472586314877
885,0.0,0.765,121.875,461.370347486159
886,0.0,0.743,121.875,564.8781427006918
887,0.0,0.737,114.075,453.74622881487875
888,0.0,0.743,111.15,421.1878841637265
889,0.0,0.761,109.2,556.1993102791195
890,0.0,0.781,105.3,528.9698856300884
891,0.0,0.799,107.25,515.0807609185706
892,0.0,0.792,105.3,568.1125068465043
893,0.0,0.762,104.325,588.5660698563012
894,0.0,0.737,104.325,590.5166467361183
895,0.01,0.734,105.3,655.0720491543634
896,0.048,0.759,95.55,674.3163422120599
897,0.078,0.774,101.4,594.3249115101223
898,0.103,0.768,99.45,606.9283177504881
899,0.107,0.741,99.45,630.5188770485504
900,0.071,0.706,110.175,585.4125909331575
901,0.056,0.675,108.22500000000001,549.1965840533404
902,0.033,0.668,110.175,565.779152524492
903,0.003,0.646,105.3,672.3120048177644
904,0.0,0.649,110.175,543.6328878129746
905,0.0,0.674,117.0,687.9423685149123
906,0.0,0.673,130.65,660.9443231014569
907,0.0,0.643,128.70000000000002,625.8737531014569
908,0.0,0.593,121.875,615.6111723995192
909,0.0,0.535,120.9,643.3308533514027
910,0.0,0.498,116.025,607.6416720725002
911,0.0,0.485,112.125,514.705040216633
912,0.0,0.477,110.175,556.3843679810846
913,0.0,0.448,107.25,567.6395216095403
914,0.0,0.413,106.275,623.3066481730004
915,0.0,0.368,104.325,582.6874223029924
916,0.0,0.331,108.22500000000001,655.2710871264366
917,0.0,0.306,110.175,831.004940785613
918,0.0,0.283,111.15,834.3693212871489
919,0.007,0.258,116.025,841.1101629094609
920,0.028,0.209,117.0,776.7382132190808
921,0.051,0.211,114.075,774.4942987794689
922,0.066,0.196,125.775,718.3099417144729
923,0.069,0.175,124.80000000000001,750.0494754606327
924,0.063,0.161,124.80000000000001,635.5120102098648
925,0.047,0.148,123.825,749.6898462717888
926,0.024,0.116,118.95,695.8366475844807
927,0.003,0.09,117.97500000000001,583.8487028352489
928,0.0,0.093,119.925,823.4238777763968
929,0.0,0.097,125.775,695.1243674667768
930,0.0,0.101,134.55,697.5250732190809
931,0.0,0.1,135.525,705.5461545317728
932,0.0,0.092,121.875,622.8813900921608
933,0.0,0.086,124.80000000000001,486.97340020986485
934,0.0,0.076,121.875,694.6367970087326
935,0.0,0.063,116.025,624.7710957395325
936,0.0,0.057,110.175,617.4715087148609
937,0.0,0.063,110.175,644.7520699345415
938,0.0,0.079,107.25,602.230693606675
939,0.0,0.077,106.275,693.8849987017692
940,0.0,0.071,110.175,704.706922564091
941,0.0,0.074,114.075,855.5409612920436
942,0.0,0.076,119.925,831.2440051674571
943,0.045,0.074,116.025,953.9619808854835
944,0.136,0.047,119.925,808.8266498690829
945,0.241,0.03,123.825,859.8639057903891
946,0.259,0.023,128.70000000000002,707.196538242842
947,0.271,0.018,127.72500000000001,677.9726335543081
948,0.234,0.018,133.57500000000002,641.0395666166012
949,0.171,0.02,145.275,676.0378164133211
950,0.091,0.021,131.625,554.0616131477478
951,0.018,0.025,128.70000000000002,702.4312400854546
952,0.0,0.032,118.95,662.9824580395618
953,0.0,0.031,128.70000000000002,808.1088790559625
954,0.0,0.025,146.25,720.1389398690828
955,0.0,0.019,141.375,824.2847666035095
956,0.0,0.016,137.475,639.3220425248159
957,0.0,0.015,131.625,650.5238566166012
958,0.0,0.02,127.72500000000001,684.0216284723055
959,0.0,0.028,121.875,658.4203850296357
960,0.0,0.034,116.025,590.6998825622796
961,0.0,0.041,114.075,652.5447315760285
962,0.0,0.055,114.075,600.11119630207
963,0.0,0.067,113.10000000000001,623.9323648774852
964,0.0,0.078,114.075,693.8960667543572
965,0.0,0.085,118.95,870.6132470014309
966,0.001,0.088,121.875,916.8101265630975
967,0.094,0.083,135.525,888.6358373301814
968,0.25,0.054,143.32500000000002,858.6676831520571
969,0.427,0.053,138.45000000000002,822.292098754766
970,0.632,0.094,145.275,661.0329044670584
971,0.72,0.133,144.3,719.3837155628927
972,0.598,0.153,141.375,569.0026857820598
973,0.419,0.151,143.32500000000002,585.4611209464349
974,0.191,0.12,139.425,691.6340158916431
975,0.036,0.103,136.5,666.6719156724762
976,0.0,0.104,131.625,633.3487696314336
977,0.0,0.103,133.57500000000002,725.1912038095577
978,0.0,0.105,150.15,657.3259831520572
979,0.0,0.112,149.175,708.2617380972653
980,0.0,0.124,135.525,687.9889536999742
981,0.0,0.16,131.625,578.4861657820597
982,0.0,0.195,128.70000000000002,613.1703546722719
983,0.0,0.209,121.875,569.1324301514438
984,0.0,0.231,116.025,595.5612888645186
985,0.0,0.243,113.10000000000001,552.3604645013528
986,0.0,0.248,111.15,527.4884805115844
987,0.0,0.238,111.15,558.0154397647892
988,0.0,0.219,115.05,618.9615042814303
989,0.0,0.201,117.0,925.3470422456786
990,0.002,0.195,120.9,725.1490258620491
991,0.115,0.167,139.425,794.5075670334004
992,0.278,0.11,137.475,814.7012390027053
993,0.44,0.085,143.32500000000002,676.5095177801957
994,0.502,0.112,161.85,646.2189181535933
995,0.495,0.124,206.70000000000002,642.5468741126665
996,0.436,0.13,197.925,563.1745873044812
997,0.301,0.125,161.85,752.9834196983421
998,0.187,0.112,149.175,604.9991489003885
999,0.031,0.114,141.375,452.43603570857385
1000,0.0,0.132,125.775,749.3723305474543
1001,0.0,0.138,140.4,613.2749485781492
1002,0.0,0.134,147.225,703.2646790027054
1003,0.0,0.118,148.20000000000002,701.7875382047516
1004,0.0,0.098,141.375,585.932376982242
1005,0.0,0.087,131.625,564.3920173044812
1006,0.0,0.087,129.675,580.6590639591911
1007,0.0,0.092,122.85000000000001,547.4150937545576
1008,0.0,0.099,117.97500000000001,562.2616700416879
1009,0.0,0.107,116.025,520.4930379745089
1010,0.0,0.122,117.0,652.4648501780703
1011,0.0,0.135,114.075,667.9911316365896
1012,0.0,0.135,118.95,641.7136467571894
1013,0.0,0.127,122.85000000000001,886.2113452039756
1014,0.003,0.113,129.675,827.6025487296739
1015,0.105,0.09,136.5,860.5136125597018
1016,0.251,0.062,136.5,885.0043759490176
1017,0.397,0.054,146.25,803.2885311011826
1018,0.412,0.073,142.35,608.6110053719228
1019,0.432,0.093,143.32500000000002,612.1542265576774
1020,0.395,0.124,149.175,584.7327047948282
1021,0.306,0.148,147.225,601.1876134726913
1022,0.148,0.153,137.475,506.8407839134036
1023,0.031,0.152,125.775,445.98688567625277
1024,0.0,0.192,121.875,674.2159040497861
1025,0.0,0.207,130.65,575.3922506604703
1026,0.0,0.199,141.375,753.4004359490176
1027,0.0,0.178,142.35,646.3114963897299
1028,0.0,0.167,136.5,670.6133115418947
1029,0.0,0.152,134.55,718.3689347948282
1030,0.0,0.125,129.675,619.1409235042563
1031,0.0,0.099,123.825,727.4652494330281
1032,0.0,0.075,123.825,683.2824504945823
1033,0.0,0.06,119.925,636.9176631769722
1034,0.0,0.056,117.0,653.8030405887471
1035,0.0,0.058,117.97500000000001,649.1664011299767
1036,0.0,0.059,117.97500000000001,727.7150596242111
1037,0.0,0.058,117.97500000000001,624.4596294833992
1038,0.007,0.05,116.025,801.4521073422391
1039,0.165,0.037,112.125,701.9295085892692
1040,0.386,0.017,108.22500000000001,849.7679263539445
1041,0.626,0.008,111.15,698.7212980480396
1042,0.762,0.005,114.075,600.5700527774246
1043,0.791,0.009,113.10000000000001,533.5688131303249
1044,0.734,0.016,118.95,593.2041592009049
1045,0.608,0.016,117.97500000000001,471.41653875384
1046,0.405,0.018,117.97500000000001,497.98132223619496
1047,0.13,0.024,115.05,524.1873461656149
1048,0.0,0.029,117.0,588.5989923303597
1049,0.0,0.028,118.95,592.9522845656845
1050,0.0,0.021,135.525,654.2485063539443
1051,0.0,0.014,144.3,770.7095198362994
1052,0.0,0.024,142.35,724.4623115303945
1053,0.0,0.044,137.475,709.5104392009049
1054,0.0,0.076,132.6,726.1518419537007
1055,0.0,0.107,127.72500000000001,630.6513037182019
1056,0.0,0.121,121.875,664.79996967955
1057,0.0,0.12,118.95,667.7351372752853
1058,0.0,0.123,114.075,835.121246607434
1059,0.0,0.116,115.05,644.8808331346071
1060,0.0,0.099,117.97500000000001,741.588435521102
